projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id
10404539,215935,Cutter Gauthier,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8483445
10404541,215935,Cutter Gauthier,ANA,F,Points,0.5,goblin,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8483445
10404542,215935,Cutter Gauthier,ANA,F,Power Play Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,STL,1,8483445
10404544,218311,Dylan Holloway,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8482077
10404546,218311,Dylan Holloway,STL,F,Points,0.5,standard,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8482077
10404547,218311,Dylan Holloway,STL,F,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8482077
10404549,218252,Frank Vatrano,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8478366
10404550,286762,Ian Moore,ANA,D,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8482178
10404551,303170,Jack Finley,STL,F,Goals,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,goals,SKATER,ANA,0,8482090
10404552,218355,Jackson LaCombe,ANA,D,Assists,0.5,standard,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8481605
10404553,218355,Jackson LaCombe,ANA,D,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8481605
10404555,218355,Jackson LaCombe,ANA,D,Points,0.5,goblin,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8481605
10404556,218355,Jackson LaCombe,ANA,D,Power Play Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,STL,1,8481605
10404558,221656,Jacob Trouba,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8476885
10404560,221656,Jacob Trouba,ANA,D,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8476885
10404561,221656,Jacob Trouba,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8476885
10404562,221656,Jacob Trouba,ANA,D,Power Play Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,STL,1,8476885
10404564,218312,Jake Neighbours,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8482089
10404565,218312,Jake Neighbours,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8482089
10404566,218312,Jake Neighbours,STL,F,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8482089
10404567,294303,Jeffrey Viel,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8479705
10404568,268035,Jimmy Snuggerud,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8483516
10404569,268035,Jimmy Snuggerud,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8483516
10404571,268035,Jimmy Snuggerud,STL,F,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8483516
10404573,58161,Jordan Kyrou,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8479385
10404574,58161,Jordan Kyrou,STL,F,Points,0.5,standard,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8479385
10404575,58161,Jordan Kyrou,STL,F,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8479385
10404576,173423,Leo Carlsson,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8484153
10404578,173423,Leo Carlsson,ANA,F,Points,0.5,goblin,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8484153
10404579,173423,Leo Carlsson,ANA,F,Power Play Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,STL,1,8484153
10404581,272890,Logan Mailloux,STL,D,Goals,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,goals,SKATER,ANA,0,8482733
10404582,87297,Mason McTavish,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8482745
10404583,87297,Mason McTavish,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8482745
10404584,87297,Mason McTavish,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8482745
10404585,87297,Mason McTavish,ANA,F,Power Play Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,STL,1,8482745
10404587,267739,Mikael Granlund,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8475798
10404588,267739,Mikael Granlund,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8475798
10404590,267739,Mikael Granlund,ANA,F,Points,0.5,standard,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8475798
10404591,267739,Mikael Granlund,ANA,F,Power Play Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,STL,1,8475798
10404592,223235,Olen Zellweger,ANA,D,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8482803
10404593,218232,Pavel Buchnevich,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8477402
10404594,218232,Pavel Buchnevich,STL,F,Points,0.5,standard,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8477402
10404595,218232,Pavel Buchnevich,STL,F,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8477402
10404597,176774,Pavel Mintyukov,ANA,D,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8483490
10404598,226661,Philip Broberg,STL,D,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8481598
10404599,226661,Philip Broberg,STL,D,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8481598
10404600,226661,Philip Broberg,STL,D,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8481598
10404601,218319,Radko Gudas,ANA,D,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8475462
10404602,58601,Robert Thomas,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8480023
10404604,58601,Robert Thomas,STL,F,Points,0.5,goblin,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8480023
10404605,58601,Robert Thomas,STL,F,Power Play Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,power_play_points,SKATER,ANA,0,8480023
10404606,189024,Ross Johnston,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8477527
10404607,268296,Ryan Poehling,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8480068
10404608,268296,Ryan Poehling,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8480068
10404609,268296,Ryan Poehling,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8480068
10404610,291289,Tim Washe,ANA,F,Plus/Minus,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,plus/minus,SKATER,STL,1,8485512
10406007,87966,Alexey Toropchenko,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8480281
10406008,87966,Alexey Toropchenko,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8480281
10406009,218282,Colton Parayko,STL,D,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8476892
10406010,218282,Colton Parayko,STL,D,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8476892
10406011,274996,Dalibor Dvorsky,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8484164
10406012,274996,Dalibor Dvorsky,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8484164
10406013,218252,Frank Vatrano,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8478366
10406014,218252,Frank Vatrano,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8478366
10406015,286762,Ian Moore,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8482178
10406016,286762,Ian Moore,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8482178
10406017,303170,Jack Finley,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8482090
10406018,303170,Jack Finley,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8482090
10406019,294303,Jeffrey Viel,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8479705
10406020,294303,Jeffrey Viel,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8479705
10406021,287074,Jonatan Berggren,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8481013
10406022,287074,Jonatan Berggren,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8481013
10406023,272890,Logan Mailloux,STL,D,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8482733
10406024,272890,Logan Mailloux,STL,D,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8482733
10406025,188223,Matthew Kessel,STL,D,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8482516
10406026,188223,Matthew Kessel,STL,D,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8482516
10406027,223235,Olen Zellweger,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8482803
10406028,223235,Olen Zellweger,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8482803
10406029,236767,Oskar Sundqvist,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8476897
10406030,236767,Oskar Sundqvist,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8476897
10406031,176774,Pavel Mintyukov,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8483490
10406032,176774,Pavel Mintyukov,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8483490
10406033,268039,Pius Suter,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8480459
10406034,268039,Pius Suter,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8480459
10406035,218319,Radko Gudas,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8475462
10406036,218319,Radko Gudas,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8475462
10406037,189024,Ross Johnston,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8477527
10406038,189024,Ross Johnston,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8477527
10406039,291289,Tim Washe,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8485512
10406040,291289,Tim Washe,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8485512
10406041,236609,Tyler Tucker,STL,D,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8481006
10406042,236609,Tyler Tucker,STL,D,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8481006
10400436,58024,Evan Bouchard,EDM,D,Time On Ice,24.25,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,VGK,0,8480803
10400435,57827,Connor McDavid,EDM,F,Time On Ice,22.5,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,VGK,0,8478402
10400437,218569,Jack Eichel,VGK,F,Time On Ice,21.75,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,EDM,1,8478403
10400438,218573,Noah Hanifin,VGK,D,Time On Ice,21,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,EDM,1,8478396
10411513,57828,Leon Draisaitl,EDM,F,Faceoffs Won,9.5,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,faceoffs_won,SKATER,VGK,0,8477934
10411518,218580,Tomas Hertl,VGK,F,Faceoffs Won,8.5,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,faceoffs_won,SKATER,EDM,1,8476881
10411722,305660,Connor McDavid + Pavel Dorofeyev,EDM/VGK,F,Shots On Goal (Combo),5.5,standard,False,VGK/EDM,,,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal_(combo),SKATER,VGK/EDM,0,8478402|8481604
10411724,305661,Leon Draisaitl + Mitch Marner,EDM/VGK,F,Shots On Goal (Combo),4.5,standard,False,VGK/EDM,,,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal_(combo),SKATER,VGK/EDM,0,8477934|8478483
10411654,267943,Jeremy Lauzon,VGK,D,Hits,4,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,EDM,1,8478468
10411664,305122,Colton Dach,EDM,F,Hits,3.5,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,VGK,0,8482703
10411651,237359,Vasily Podkolzin,EDM,F,Hits,3,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,VGK,0,8481617
10411657,218579,Keegan Kolesar,VGK,F,Hits,3,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,EDM,1,8478434
10411658,236292,Trent Frederic,EDM,F,Hits,3,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,VGK,0,8479365
10417429,218622,Adin Hill,VGK,G,Goalie Saves,28.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499
10417433,287949,Connor Ingram,EDM,G,Goalie Saves,28.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971
10417427,218622,Adin Hill,VGK,G,Goalie Saves,27.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499
10417432,287949,Connor Ingram,EDM,G,Goalie Saves,27.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971
10417428,218622,Adin Hill,VGK,G,Goalie Saves,26.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499
10417434,287949,Connor Ingram,EDM,G,Goalie Saves,26.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971
10416747,218622,Adin Hill,VGK,G,Goalie Saves,24,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499
10417139,287949,Connor Ingram,EDM,G,Goalie Saves,24,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971
10417431,218622,Adin Hill,VGK,G,Goalie Saves,21.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499
10417436,287949,Connor Ingram,EDM,G,Goalie Saves,21.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971
10417430,218622,Adin Hill,VGK,G,Goalie Saves,20.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499
10417435,287949,Connor Ingram,EDM,G,Goalie Saves,20.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971
10409803,57827,Connor McDavid,EDM,F,Shots On Goal,5.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8478402
10409825,218569,Jack Eichel,VGK,F,Shots On Goal,5.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8478403
10409802,57827,Connor McDavid,EDM,F,Shots On Goal,4.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8478402
10409811,58024,Evan Bouchard,EDM,D,Shots On Goal,4.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8480803
